"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000176444",10.5888124945394,-4.28343787009766,0.64681232976425,-6.62238128895732,3.53457895175085e-11,7.19025824772401e-09
"ENSG00000145425",1217.29009321176,-1.55882872617023,0.235953273118912,-6.60651452537655,3.93473680142254e-11,7.61460996911658e-09
"ENSG00000141293",85.5412522369801,-2.36634380125096,0.358638180142225,-6.5981368751998,4.1635679429467e-11,7.87839578537581e-09
"ENSG00000107742",8.0101244283181,-5.59155686470968,0.848893074013336,-6.58688006284975,4.49164823684908e-11,8.31443146451519e-09
"ENSG00000197892",21.7535829495759,-2.87341969636019,0.436780410702641,-6.57863682974647,4.74780837172386e-11,8.60161452877206e-09
"ENSG00000110651",15.8345269545548,-3.27662796093118,0.500742037375915,-6.54354481221907,6.00774714279669e-11,1.06574931085237e-08
"ENSG00000089009",488.484159610395,-1.58503491162838,0.243904842986219,-6.49857908609849,8.108216763795e-11,1.39394159881738e-08
"ENSG00000247774",76.2051714761335,-2.05636562954594,0.316502384188266,-6.49715683760142,8.18521197191651e-11,1.39394159881738e-08
"ENSG00000167664",3.15253468594344,-4.73891231163099,0.732196347875468,-6.47218785696127,9.65939221695095e-11,1.61273970053603e-08
"ENSG00000167286",94.8542836097233,-2.61474464266717,0.407238454847644,-6.42067224139086,1.35673861896745e-10,2.2216594885592e-08
"ENSG00000228651",153.789104324028,1.28653159421775,0.200510379263904,6.41628427885255,1.39640584248472e-10,2.24347089599195e-08
"ENSG00000147044",4.31877055605005,-5.11692811844431,0.799930398963159,-6.39671667069621,1.58753505656467e-10,2.50330759382373e-08
"ENSG00000140386",66.017537390255,-2.80850736429945,0.439388111161792,-6.39186016406642,1.63879737618228e-10,2.53715630148947e-08
"ENSG00000054267",174.505163071626,-1.62370752874716,0.254363212420662,-6.38342122390678,1.73174699272542e-10,2.63318315054589e-08
"ENSG00000142546",177.397489215302,-1.39650207338863,0.219226564603409,-6.37013163032939,1.88866037152372e-10,2.82139351991658e-08
"ENSG00000004779",53.9447906880263,-1.7718763034807,0.278803379217739,-6.35528991238268,2.08033892247829e-10,2.97813575144463e-08
"ENSG00000148303",727.90862287649,-1.49675191385524,0.235477443498117,-6.35624326313536,2.06747528902271e-10,2.97813575144463e-08
"ENSG00000198168",624.841392124269,1.12415010369585,0.17692137627525,6.3539529669209,2.09851021828159e-10,2.97813575144463e-08
"ENSG00000008988",879.267540713367,-1.27140555830542,0.20107503996861,-6.32304018690682,2.56466566631747e-10,3.5800210079825e-08
"ENSG00000103316",48.0015697478988,2.41303942543446,0.384228049896513,6.2802271361614,3.38078744904127e-10,4.64312985944942e-08
"ENSG00000186265",7.82168264658362,-3.77288454450487,0.602079385907393,-6.26642371889009,3.69434229137654e-10,4.91520697047988e-08
"ENSG00000197958",1048.05154857558,-1.47980636123345,0.236070835191345,-6.26848445736215,3.6457900491462e-10,4.91520697047988e-08
