"","Lung_ge$X","ENSG00000108854","ENSG00000112159","ENSG00000075336","ENSG00000167107","ENSG00000160223","ENSG00000196329","ENSG00000138326","ENSG00000186364","ENSG00000074621","ENSG00000186854","ENSG00000092295","ENSG00000116752","ENSG00000171817","ENSG00000211801","ENSG00000140386","ENSG00000135213","ENSG00000121058","ENSG00000072694","ENSG00000214826","ENSG00000149483","ENSG00000136492","ENSG00000136098","ENSG00000157992","ENSG00000111371","ENSG00000170074","ENSG00000257221","ENSG00000156482","ENSG00000167595","ENSG00000246223","ENSG00000135749","ENSG00000009790","ENSG00000126464","ENSG00000167554","ENSG00000108592","ENSG00000244575","ENSG00000185485","ENSG00000185900","ENSG00000116353","ENSG00000251562","ENSG00000256039","ENSG00000127946","ENSG00000198106","ENSG00000109475","ENSG00000129968","ENSG00000231621","ENSG00000162894","ENSG00000211637","ENSG00000214106","ENSG00000180071","ENSG00000116824","ENSG00000111364","ENSG00000213988","ENSG00000179119","ENSG00000270505","ENSG00000185942","ENSG00000139537","ENSG00000171163","ENSG00000243364","ENSG00000266371","ENSG00000167272","ENSG00000038219","ENSG00000120800","ENSG00000211734","ENSG00000198400","ENSG00000100483","ENSG00000169964","ENSG00000101104","ENSG00000084734","ENSG00000071082","ENSG00000087008","ENSG00000180822","ENSG00000241549","ENSG00000160654","ENSG00000205189","ENSG00000145649","ENSG00000236559","ENSG00000211710","ENSG00000257252","ENSG00000132465","ENSG00000148843","ENSG00000180329","ENSG00000196199","ENSG00000137103","ENSG00000267364","ENSG00000075914","ENSG00000118922","ENSG00000251606","ENSG00000198178","ENSG00000116251","ENSG00000107938","ENSG00000211964","ENSG00000089012","ENSG00000110195","ENSG00000083093","ENSG00000241106","ENSG00000115816","ENSG00000211778","ENSG00000248810","ENSG00000183091","ENSG00000211772","ENSG00000141101","ENSG00000204852","ENSG00000198625","ENSG00000116127","ENSG00000127804","ENSG00000163687","ENSG00000005801","ENSG00000133574","ENSG00000119596","ENSG00000132424","ENSG00000225885","ENSG00000100813","ENSG00000231486","ENSG00000136153","ENSG00000143507","ENSG00000171453","ENSG00000143303","ENSG00000122435","ENSG00000087076","ENSG00000147316","ENSG00000146904","ENSG00000247774","ENSG00000211663","ENSG00000152495","ENSG00000198865","ENSG00000100941","ENSG00000211746","ENSG00000205056","ENSG00000110651","ENSG00000186468","ENSG00000116771","ENSG00000172339","ENSG00000089123","ENSG00000166788","ENSG00000167286","ENSG00000171174","ENSG00000023445","ENSG00000152133","ENSG00000211752","ENSG00000170486","ENSG00000178338","ENSG00000128218","ENSG00000164180","ENSG00000117560","ENSG00000225113","ENSG00000100888","ENSG00000130921","ENSG00000125633","ENSG00000112077","ENSG00000211747","ENSG00000132326","ENSG00000163492","ENSG00000168421","ENSG00000226660","ENSG00000170469","ENSG00000180008","ENSG00000150045","ENSG00000101654","ENSG00000132485","ENSG00000204219","ENSG00000104341","ENSG00000229164","ENSG00000102886","ENSG00000117318","ENSG00000177455","ENSG00000069667","ENSG00000083535","ENSG00000132196","ENSG00000186265","ENSG00000224429","ENSG00000163682","class"
"106","MGH-NSCLC-L20-TR500",-0.865427711,-1.115809369,-0.84618428,-0.638294857,-0.543522168,-0.786777508,-0.629648791,-0.593876853,-0.646186281,-0.952422387,-0.500112119,-0.091902787,-0.633529934,-0.691230046,-0.172241759,-0.881410328,-1.003131494,-0.864151984,-0.607512722,-1.018114572,-0.657352998,-0.827982522,-0.620048477,-0.019445986,-0.725913857,-0.572641938,-0.826834615,-0.692953551,-0.865253029,-0.701876888,-0.443775931,-0.69204817,-0.451361684,0.325260345,-0.597872848,-1.00229773,-0.723892342,0.385386457,-0.464166986,-0.778833477,-0.715101514,-0.591504487,-1.089758406,1.84297958,-0.658183522,-1.35181343,-0.707823466,-0.755238794,-0.563060038,-0.746169155,-1.11484551,-0.487590095,-0.418645031,-0.817045703,-0.546271767,-0.793812619,-0.846287525,-0.492789015,-0.622483089,-0.192682186,-0.142472036,0.465174531,-0.851208856,1.231576322,-0.679333741,-0.851646215,-0.780735786,1.58456415,-1.143046609,-0.858084099,-1.080759275,-0.494621395,-0.305809624,-0.594798499,-1.415869637,-0.484683648,-0.757057467,0.058759782,-1.110834566,-1.159002291,-1.000737067,-0.543224662,-0.652297827,-0.913788985,-1.180331673,-0.895212685,-0.618969057,-0.650710922,-1.715864852,-0.927198855,-0.731349618,-1.032505751,-0.726743757,-0.83656801,-0.223728074,-1.253785703,-0.692928834,0.558418511,-0.199764315,-1.16560769,-0.55625379,1.315719911,-0.268778254,-0.805893646,-0.942202542,-0.700167106,-0.862520063,-0.919124501,-0.261813774,-0.972834077,-0.443862847,-0.381000999,-0.991896407,-0.691653505,-0.680639011,0.143779798,-0.845151922,-1.051119491,-0.51038255,-0.963162605,-0.706740579,-1.026523675,-0.723775051,-0.975517175,-0.319761104,-0.277590501,-0.74356015,-0.517586731,-1.143109565,-1.298969327,-0.583496121,-0.650434916,-0.992223277,-1.038647991,-0.563218344,-0.615830441,-0.987001918,0.761024225,-0.786118061,-0.581585248,-0.731863728,-0.937358859,-0.122683068,-0.701158303,-0.634422781,-0.175893002,-1.258666784,-1.078366748,-0.817484621,-0.831825049,-0.699960968,-0.843819964,-0.855243113,-0.689275589,-0.632903266,0.137292495,-1.041862576,-1.423150054,-0.435389111,-0.767374369,1.306471052,-0.813446904,-0.664777059,-0.890450306,-0.105467964,-1.009795105,-0.424745225,-0.889550782,-0.951963484,-0.449220487,-1.090952118,"Lung"
"107","MGH-NSCLC-L22-TR462",0.4305881,-0.016348732,0.943140232,-0.579598718,-0.398426234,-0.316334904,0.013104812,1.695341686,-0.496614914,0.302036566,-0.362363643,0.436831816,-0.535622639,-0.618489678,-1.021288345,0.60021317,0.342665487,-0.106234177,0.639576899,-0.955836576,-0.542348912,-0.770571836,-0.496461512,0.353928919,-0.680878655,-0.432647888,-0.074320213,-0.571067571,-0.197484655,-0.6577521,0.324263537,-0.594022374,-0.312826125,0.417731983,-0.425175494,-0.941028778,-0.665171947,-0.702593248,0.762697734,-0.739145796,1.324510851,-0.456226602,-0.024927331,1.870738781,-0.510328672,0.056772699,-0.655035684,-0.717213166,-0.478186586,-0.024541427,-1.048471786,-0.341955832,0.837678536,-0.773647558,-0.370225677,-0.743814304,-0.788925515,-0.355544921,-0.564454837,-0.655310325,0.890742878,-0.787308263,-0.13012862,0.365006152,-0.637916743,0.019285394,-0.728782693,-0.700795364,-0.022476565,1.31261573,0.769369056,-0.344210648,-0.752038464,2.791813926,-0.72078654,-0.332307513,-0.71944267,0.217431169,-0.491808883,-0.258272879,-0.942452604,0.2201482,-0.575936986,0.869013998,0.278355303,-0.838028109,-0.483810504,-0.589876091,-0.23198516,0.530803575,-0.676041224,-0.967163338,-0.682818612,-0.785358025,-0.820137008,0.101814424,-0.612764862,-0.682806903,-0.71673239,-0.031825182,0.434548811,-0.821305729,-0.907580153,-0.750665971,-0.355497886,-0.047781218,-0.807751152,0.057086389,-0.553175164,0.075805921,-0.307852643,0.273330884,-0.932393471,-0.645818923,-0.556995383,-0.918213896,0.430019294,-0.987045541,-0.359285054,-0.900334083,-0.652523805,0.128108859,-0.633454526,0.744070984,-1.007500602,0.265101746,-0.700993136,-0.342212235,0.430903451,-0.374231476,-0.428705585,-0.569857551,-0.929378404,-0.97389494,0.014032399,-0.557773204,0.145871587,-0.789100059,-0.745167787,-0.513437141,-0.680777996,-0.890378745,-0.991839275,-0.645272211,-0.565525165,0.10513939,-0.678644371,0.86692989,1.040098289,-0.032117833,0.263835935,-0.785259458,-0.030307715,-0.551001817,-0.479161018,-0.935902624,-0.126259057,-0.103732663,-0.159733538,-0.710330845,1.042536952,-0.07059195,-0.608322834,-0.833114599,-0.975245607,1.005787486,-1.313741476,-0.832577626,-0.89266982,-0.311547445,0.006729225,"Lung"
"108","MGH-NSCLC-L23-TR524",0.953463315,-0.069688167,-0.904838173,0.425722842,-0.688198424,-0.090816544,-0.626340055,-0.643780927,-0.70985535,0.596324739,-0.650792874,-0.996379954,-0.685932297,-0.723603017,-0.257113718,-0.372125279,0.47853713,0.601980304,-0.657353142,-1.082815327,-0.705302814,-0.888829004,-0.664487185,-0.023570189,-0.767695534,-0.677499443,-0.72425922,-0.722612352,-0.919820509,-0.745755055,-0.06685163,-0.730806591,-0.602903415,0.449887406,-0.692583523,-1.065506445,-0.759436989,-0.806028002,-0.902838552,-0.817071671,-0.761855162,-0.688122834,-0.353513573,2.074587849,-0.721828382,0.317762857,-0.747369584,-0.791755438,-0.616530946,-0.863649161,-1.18541534,-0.646896981,0.182554694,-0.232021809,-0.596987902,-0.844467635,-0.906530519,-0.636856412,-0.674393085,-1.231432091,-0.347111368,1.415266413,-0.045881358,-0.63322046,-0.720673132,-0.892178179,0.733152935,-0.384493877,-0.266550248,-0.918859814,0.247813199,-0.659153197,-1.211822435,-0.653404068,-0.977045809,-0.651365355,-0.792744426,1.849366924,-0.860834676,-0.10306582,-1.059879234,-0.109843714,-0.690867734,-0.965741896,-0.844745601,-0.954276341,0.181739594,-0.692724975,-0.725434079,0.017706886,-0.771856088,0.153195413,0.241770344,1.654984469,-0.354128381,-0.400879383,-0.730954909,0.363783516,0.206702793,-0.344104934,0.198701682,-0.927395408,0.007121401,-0.863710897,-1.010968274,0.032066736,-0.918819901,-0.535032554,0.111389784,-0.478483955,0.430997186,-0.44179132,-0.558915428,-0.738437334,-0.709758154,-1.048761677,0.082818298,-1.118986541,-0.601453626,-1.029971721,-0.74684699,-0.065252499,-0.037761836,1.310596731,-1.138060847,-0.341103374,-0.785030796,-0.709425962,-0.430694485,-0.584512735,-0.650235783,-0.68389233,0.170447055,0.814008939,-1.407595509,-0.661355345,0.120071338,0.285099247,-0.818294947,-0.627521211,-0.783345576,-0.982938627,0.00549285,-0.742004079,-0.679307482,-1.457775306,0.338119903,-1.147244996,-0.887227888,-0.877881364,-0.737725324,-0.907004185,-0.131968102,-0.727288936,-0.677782395,-1.034979273,-0.463396582,0.091269524,-0.053004225,-0.82865649,1.383149838,-0.256257894,-0.71174176,-0.949765941,0.659715881,-1.079228143,-1.462638939,0.377691171,0.207623611,-0.599818726,-0.366452954,"Lung"
"109","MGH-NSCLC-L25-TR480",-0.884679652,-0.462419338,-0.86572332,-0.653362604,-0.595386882,-0.830068199,-0.923951101,-0.610280833,-0.683044438,-0.974463248,-0.549350475,-0.763014694,-0.653483706,-0.70235822,-0.90722243,-0.285807276,-1.022498752,-0.881303352,-0.626186894,0.429506582,-0.676409423,-0.13627922,-0.637557253,-0.681808026,-0.740117695,-0.622682977,-1.503254222,-0.703193822,-0.883608768,-0.716750562,-0.748860771,-0.707053173,-0.500881384,-1.191210418,-0.659603723,-1.023430558,0.049542457,0.51200546,-0.807272563,-0.791930615,-0.730827267,-0.639859727,-1.274214835,2.069270389,-0.699544575,-0.201515632,-0.721305296,-0.767760149,-0.58280326,-0.354378026,-1.138171985,-0.539647235,-0.459562801,-0.831470557,0.66388417,-0.810862287,-0.866298476,-0.54184708,-0.156890728,-1.182715878,-0.217071237,-0.868660153,-0.869409878,2.617615688,0.668692185,-0.86552614,0.071851836,0.392718887,-1.309795556,-0.878292548,0.217205598,-0.548385896,-1.165853549,2.106597332,-0.88838646,-0.539150679,-0.769310855,0.8497268,-1.14573407,0.442398551,-1.020629793,-0.544990072,-0.667211736,-0.931348917,-1.203829522,-0.914951699,-0.667281643,-0.665546185,-1.272866743,-0.948074779,-0.745166544,-1.055411722,-0.74162451,-0.85401003,-0.88448124,-0.188514298,0.251435347,-0.745119388,-0.787974853,-0.920553344,0.172542059,-0.892011771,-1.308829142,-0.825122494,-0.964933161,-0.715543688,-0.881368419,-1.786149281,-0.064764777,-1.014683524,-0.492479856,-1.431574592,-1.012307763,-0.707358573,-0.690693603,-1.003790608,-0.203357171,-0.692163174,-0.564392529,-0.985247746,-0.720404114,-0.57085649,-0.742812594,-0.998254269,0.323842858,-0.487130052,-0.757677941,-0.580274554,-0.088284302,-1.1086708,-0.62383728,-0.662369009,-1.014204027,-1.061345514,-0.854538206,1.78174874,-1.021694121,-0.938381805,-0.797232553,-0.59692186,-0.749146755,-0.952932038,0.107819208,-0.715059752,-0.650871601,-0.644220554,-1.283027066,0.382434024,0.913599773,-0.847464511,-0.71285379,-0.864594654,-1.283403552,0.338635285,-0.656241341,-1.002723821,-1.754771335,-0.826686001,-0.434347465,-0.787561641,1.927088807,-0.850402525,-0.680573881,-0.390512321,0.050527704,-0.644300901,-0.468864851,-0.909265934,-0.191887089,-0.498431879,-1.492407402,"Lung"
"110","MGH-NSCLC-L39-TR519",-0.95144438,-1.220535489,1.231362039,-0.704848139,-0.698646155,-1.569172031,-1.187534483,-0.657143486,-0.724346604,-1.05317563,-0.668825916,-1.550416115,-0.710089043,-0.738670766,-1.723566051,-0.954602567,0.973437082,-0.939489942,-0.672777653,-1.115203495,-0.720280459,-0.919810305,-0.678422718,-1.5285091,-0.787649929,-0.687911431,-1.515917504,-0.736277173,-0.946532676,-0.766836132,-2.089908481,-0.747769076,-0.638482944,-1.275302417,-0.70879908,-1.096929873,-0.776076068,-0.832092395,-0.625111452,-0.835019371,-0.78475887,-0.702176639,-1.414838788,2.19035023,-0.73536097,-1.140267542,-0.072092812,-0.808851054,-0.634973622,-1.525878839,-1.221501993,-0.68870713,-1.072334282,-0.879336649,-0.621843519,-0.869241989,-0.936953461,-0.645345897,-0.7008637,-1.268561275,-0.739010839,-0.556731863,-0.931946125,-0.654489069,-0.740638136,-0.911214256,-0.860789819,1.659825208,-1.145352911,-0.949475073,-1.167293086,-0.69829107,-1.247107752,-0.665251544,-1.839144993,-0.703405847,0.249072123,0.574510607,-1.57556812,-1.267723508,-1.088856115,-0.76802286,-0.707836074,-0.990906872,-1.28615005,-0.983669187,-0.703649464,-0.712459821,-2.140894135,-1.020995243,-0.791046938,-1.136928142,0.968447383,-0.913662089,-0.93884367,-1.365778697,-0.747263618,-0.79376723,-0.851917736,-1.452523356,-0.630908968,-0.95346399,-0.061191276,-0.892818524,-1.046114687,-0.768295689,-0.946718119,-1.889844691,0.530370491,-2.005396142,-0.633375517,-1.521164888,-1.082813392,0.191655375,-0.723172308,-1.083048711,-0.912953429,-1.15356372,-0.613284376,-1.064123731,-0.765902913,-0.986969435,-0.809073563,-1.07973479,-1.171336966,-1.100235594,-0.804772682,-0.742830399,-1.248778307,-1.42896843,-0.660833023,1.97246238,-1.092108276,-1.142043459,-1.686087489,-0.679539616,0.339424367,-1.453943249,-0.833106559,-0.650406056,-0.808668393,-1.004460312,-0.073043835,-0.761455598,-0.700123401,-1.496593741,-0.711415942,-1.182238975,1.478669789,-0.899941961,-0.755582679,-0.939725565,-1.370638182,-0.74089741,-0.688712007,-1.0582058,-1.84958534,-1.54141938,-2.156705382,-0.463054371,1.268298056,-1.713173031,-0.734732663,-0.979325212,-1.141006825,-1.114917352,-1.501551026,-0.978120395,-1.043953036,-0.632067253,-1.563228042,"Lung"
"111","MGH-NSCLC-L40-TR520",-0.750185715,-0.983607769,-0.730522527,-0.466259334,-0.250274385,-0.330264166,-0.240804483,-0.268863217,-0.343893375,-0.824597056,-0.221714001,-1.284242246,-0.421988911,-0.48859966,0.856627694,-0.777048717,-0.884248862,-0.758123321,-0.337832645,-0.889874515,-0.371233438,-0.710850189,-0.34004565,-1.283178142,-0.566497781,-0.289705378,-0.968637855,-0.433909265,-0.753627128,-0.599558241,-1.861478897,-0.445807829,-0.171372823,-1.030583315,-0.248840902,-0.875799991,-0.53300151,-0.645277807,-1.501403863,-0.633636434,-0.591812104,-0.318099584,-0.795682311,1.427031166,-0.359359802,-1.202264328,-0.526533787,-0.592132229,-0.336525064,-1.26716681,-0.551495845,-0.193254318,-0.867235618,-0.698539426,-0.187923631,-0.689323354,-0.72880156,-0.215410282,-0.484474354,1.185826978,-1.77571991,-0.725329681,-0.740634563,-0.44008512,-0.543233596,-0.757555705,-0.673469971,-0.64282977,-1.629917215,-0.739107057,-0.958241498,-0.190632051,-1.01260816,-0.311683798,-1.563009002,-0.176722134,-0.584762285,-0.666543507,-0.085197486,-1.020296812,-0.879521299,-1.662121272,-0.432993153,-0.805124072,-1.040800485,-0.77722853,-0.345805332,-0.469083946,-1.853152645,-0.803417241,-0.542549253,-0.899019356,-0.614295297,-0.729935434,-0.766957699,-1.108144965,-0.455701552,-0.590198459,-0.660726665,-0.34034361,-1.24489233,-0.764215304,-1.150856464,-0.692647106,-0.810523815,-0.578437514,-0.749290334,-1.581953008,-1.270584759,0.598546197,-0.168977883,-1.258461831,-0.868559832,-0.562338241,-0.421651182,-0.85228358,-0.746849329,-0.920224643,-0.205005243,-0.835064394,-0.523102895,-1.853509184,-0.505476153,-0.844359558,-0.939675428,0.345442504,-0.598160719,-0.163144117,-1.005884163,-1.272730655,-0.270654955,-0.42981137,-0.863688568,-0.906388533,0.33426912,-0.419002212,-1.200371137,-1.188780401,-0.598697361,-0.410192287,-0.597934116,-0.837527781,-0.924223226,-0.533681031,-0.435422986,-1.231489817,-1.113315126,-0.49165291,-0.684635236,-0.733660798,-0.5095239,-0.725171943,-1.113860775,-0.392012654,-0.322180753,-0.879818649,-1.568199756,-1.269060175,0.215244245,-0.651691126,1.456599022,-1.48220148,-0.50345637,-0.772241671,-0.908789547,-0.877694302,-1.237919301,-0.772205405,-0.829724769,-0.170974826,-1.241141628,"Lung"
"112","MGH-NSCLC-L51-TR521",-0.86116659,-1.110789332,-0.841870368,-0.634947507,-0.532188246,-0.32258312,-0.903025763,-0.590280345,-0.634502769,-0.947576783,-0.489352131,-1.428313654,-0.628868417,-0.688726981,-1.603687662,-0.877677794,-0.998826013,-0.860333479,2.393427893,-1.013348566,-0.653178837,-0.823550955,-0.616211551,-1.415987092,-0.72274069,-0.561706541,-1.323915607,-0.690643844,-0.861178136,-0.698560457,-0.540881882,-0.687674264,-0.440540214,-1.162458952,-0.584382889,-0.4748984,-0.721155042,-0.749635981,-0.453070708,-0.775894028,-0.711610315,-0.580937485,-1.265834913,1.986205183,-0.646634092,-0.004983645,-0.704806535,0.538208247,-0.558749499,-1.407175301,-1.109717223,-0.476214123,-0.981837153,-0.813815641,-0.534820914,-0.790025979,-0.841876616,-0.482068426,-0.618708391,0.419288747,-0.979969647,-0.842761078,-0.847169863,1.247657842,-0.676217345,-0.848531361,-0.776773122,1.198165858,-1.132375153,-0.853627119,-1.076359777,-0.482872316,-0.154191854,-0.583856217,-1.713547338,-0.472781046,-0.754303213,1.444600797,-0.886262492,-1.153761828,-0.996320532,-1.814738739,-0.647981373,-0.909879069,0.234516642,-0.890846494,-0.608411377,-0.645947484,-0.805992819,-0.922586745,-0.728256655,-1.027465444,-0.723431891,-0.832692854,-0.864694956,-0.129414027,-0.688532966,-0.727353423,-0.765608243,-1.283138151,0.534931059,-0.870056325,-1.280585699,-0.801652279,0.897075415,-0.696753646,-0.85834671,-0.094415322,-1.415622849,-0.519243172,-0.433238642,-0.012107159,0.14181878,-0.688170916,-0.678371094,-0.97666585,1.447776922,-1.046176402,-0.498579826,-0.958307262,-0.703684271,-1.497658309,-0.719506226,-0.970523387,0.475320496,-0.365058555,-0.740403515,-0.503887651,-1.137966637,-1.198371142,2.247311597,-0.64637503,-0.987382559,-1.033653135,-1.573317972,-0.611286478,-1.343020535,-1.334018862,-0.783610428,-0.577932922,-0.728031554,-0.20763774,-1.051003344,-0.698050728,-0.629799874,0.034735306,-1.253281423,0.704992176,2.173618586,-0.828333249,-0.697073249,-0.839266626,-1.25331248,-0.68542494,-0.620893952,-0.982303205,-1.721869457,-1.417388395,-0.697714899,-0.762945668,1.74132926,-1.608627681,-0.66127067,-0.88606952,-1.034082337,-1.004766112,0.459135202,-0.885193432,-0.947432126,-0.438466392,-0.759818308,"Lung"
"113","MGH-NSCLC-L58-TR525",-0.953158332,-1.22270214,-0.936031637,-0.706153056,-0.699254543,-0.988805125,-1.038028438,-0.65783875,-0.725197229,-1.055251986,-0.669469009,-1.552804549,-0.711541924,-0.739556839,-0.336612237,-0.9560189,-1.090284542,-0.940957078,0.695577659,-1.117160739,-0.721160779,-0.921694714,-0.679241493,-1.530709215,-0.788834186,-0.688518003,-0.785136081,-0.737077895,-0.948132321,-0.768089524,-2.091814099,-0.74876963,-0.638939993,0.702379587,-0.709525994,-1.098823394,-0.777056526,-0.833661909,-0.980743438,-0.836077969,-0.786131168,-0.703001316,-1.171322696,1.814403381,-0.736153408,0.138948065,-0.767240562,-0.809858473,-0.63607076,-1.528199712,-1.223701148,-0.689309507,-1.074030795,-0.880521126,-0.62259292,-0.870725449,-0.938797943,-0.645839019,-0.7024742,-1.270821761,-0.957239187,-0.946998033,-0.933540076,1.456184544,-0.741827995,-0.912337364,-0.862387918,-0.021677951,-1.079116966,-0.95132937,0.483734375,-0.698820405,-1.249263637,-0.665944691,-0.515233314,-0.703933326,-0.178992668,1.489499962,-1.076139716,-1.269959388,0.043920037,-0.449744422,-0.708839001,0.984515421,-1.288284737,-0.532837262,-0.704393645,-0.713632811,-0.997274288,-1.022878716,-0.068116598,-1.139072162,1.355524116,-0.915176559,-0.94020349,-1.36805535,-0.748224268,-0.794980189,-0.853569781,-0.91823324,0.104882909,-0.955024587,0.188011505,-0.894581039,-1.048255755,-0.769638448,0.67602703,-0.493439952,-1.540282106,-1.072038763,-0.633884088,-1.523516012,-1.084619482,-0.762844902,0.478960619,0.39608723,-0.914254365,-1.155667746,-0.613811801,-1.066204641,-0.767031667,-0.243004436,-0.810780912,-1.081889543,-1.173347042,-0.435133763,-0.80594297,-0.743466884,-0.502357589,-1.292519276,-0.66145141,-0.700129105,-1.094148649,-1.144162954,-1.688271379,-0.680618107,0.101327399,0.537713356,-0.833974242,-0.651785457,-0.810187634,-1.005732545,-1.15834211,-0.762608701,-0.701365362,-0.676954681,-0.52663232,-1.184365568,0.516129398,-0.901252796,-0.756638677,-0.941729504,-1.372921004,-0.741694488,-0.689349704,-1.059581368,-0.399684617,0.6108932,-2.159103091,-0.86216005,2.047335895,-1.715190552,-0.736109395,-0.981108128,-1.143102752,-1.117096834,-1.503917986,-0.979900633,-1.045799793,-0.632521422,-1.223895229,"Lung"
"114","MGH-NSCLC-L59-TR522",-0.762394737,-0.997339017,-0.742698174,-0.49225428,-0.280355203,-0.560219285,-0.058326366,-0.305671273,-0.374902024,-0.83788031,-0.250271567,0.65298121,-0.445061154,-0.514972587,-0.327754468,0.751091673,-0.897084532,-0.769619086,-0.370044298,-0.903425401,0.874505961,-0.723033985,-0.371804396,0.640495831,-0.592600932,-0.318728489,-0.117445467,-0.461757948,-0.765583377,-0.619476789,-1.875723791,-0.475901377,-0.200093565,-1.044868475,-0.284643957,-0.889223423,-0.559837454,-0.659567469,-1.518848036,1.582840455,-0.611931007,-0.346144955,-0.160792708,1.802806837,-0.390012589,-0.793920507,-0.555692785,-0.618934879,-0.365288082,-1.282398902,1.299293137,-0.22344674,-0.880032159,-0.725041387,-0.22493832,-0.700981765,-0.74110127,-0.243863282,-0.500713627,-1.032807079,-0.374429024,-0.737933438,-0.752478893,3.533176908,-0.563428188,-0.772022013,-0.684847947,-0.654618599,-0.192338833,-0.751585332,-0.971558367,-0.221814718,-1.026166017,-0.340725183,0.288952261,-0.208312259,-0.61210785,-0.693729451,-1.309767644,-1.034763159,-0.892539,-1.678925928,-0.462016533,-0.816918206,-1.055538103,-0.789732537,-0.373825964,-0.498743564,-0.074246389,-0.816446272,-0.573208406,-0.912940756,-0.634231714,-0.741407502,-0.778049615,1.376650522,-0.487591757,-0.618584257,-0.672220451,-0.163328415,0.393417302,-0.776034319,-1.164932081,-0.704524781,-0.824189661,-0.597520457,-0.761330355,-0.000518366,-1.286398097,-1.495912827,-0.197175076,0.794129457,-0.88173382,-0.581451682,-0.449131529,-0.865742334,-0.75764913,-0.933877435,-0.236330284,-0.848378637,-0.55242684,-0.165876766,-0.531460939,-0.390860568,-0.953608721,-0.36169559,-0.625095675,-0.199502188,1.271545146,-0.562516137,-0.302745625,-0.458246409,-0.877117453,-0.920176822,-1.452824611,-0.449717997,-0.805400912,-1.204725274,-0.628436781,-0.431155168,-0.623051019,-0.84863184,-0.938094829,-0.564061663,-0.46183899,-1.247203971,1.154265157,-0.959050351,-0.699654065,-0.744415712,-0.535831626,-0.737372562,0.555185602,-0.424293885,-0.354054096,-0.891577047,-1.585052748,0.324840096,-1.893497687,-0.663600243,1.742520809,-0.514826945,-0.528969905,1.844133485,-0.922364994,0.00807061,-1.253441629,-0.784606416,0.503448358,-0.199516753,-0.391081039,"Lung"
"115","MGH-NSCLC-L65-TR523",-0.911659,0.203275094,-0.893256227,-0.674316889,-0.670133221,-1.512445549,-1.46051454,-0.633758355,-0.703929841,-1.005804113,-0.620311762,-1.49579729,-0.67635979,-0.717456164,-0.661253646,-0.921262077,-1.049407847,-0.905059138,-0.651081853,-1.070052828,-0.699188913,-0.87672091,-0.658795978,-1.478183964,-0.759651541,-0.673199344,-1.706728193,-0.717011909,-0.909176578,-0.737278532,-2.04555892,-0.723914592,-0.572248137,-1.224705254,-0.682767091,-1.053080922,-0.752666963,-0.79571326,-0.764056292,-0.809778298,-0.752733404,-0.682373744,-2.380502363,2.133231744,-0.716277293,-1.064456603,-0.739782921,-0.784800077,-0.609120173,-1.472788154,-1.171344127,-0.614670894,-1.032734981,-0.851217811,-0.586780281,-0.834593122,-0.894592477,-0.612548534,-0.664053297,-1.216935246,-0.901362974,-0.898956387,-0.894787666,-0.624789228,-0.712667574,-0.884445068,-0.823736918,-0.804998087,-1.839677859,-0.906831433,-1.127815176,-0.625870166,-1.198106395,-0.648538555,-1.783222651,-0.617647421,-0.785958571,-0.828229792,-1.51657942,0.64981734,-1.048340027,-1.88464201,-0.683991544,-0.955666359,-1.236919132,-0.448658841,-0.685712283,-0.684785689,-1.23551964,0.166097674,-0.7640906,-1.08792364,0.273230198,-0.878270794,-0.906774823,-1.313474765,-0.724316526,-0.765102856,-0.81372704,-2.53282643,-1.461300946,-0.917001391,-1.066619723,-0.852271253,-0.997258539,-0.736966808,-0.907771074,-1.827754248,-0.775363719,-0.616064842,-0.56254567,-1.467352315,-1.04084289,-0.729287473,-0.704260063,-1.035376568,-0.882203116,-1.105479034,-0.593947742,-1.016652179,-0.739146346,-1.801649043,-0.769532235,-1.030646648,-1.124943007,-0.802451579,-0.777060505,-0.670618928,-0.816668981,-1.957291702,-0.644175195,-0.677653468,0.1998666,-1.093550988,-1.389296165,-0.654019494,-1.409889069,-1.400760626,-0.812222184,-0.618478004,-0.773278524,-0.974217623,-1.109547136,-0.73415176,-0.670974109,-1.442565298,-1.317266677,-1.133553977,-0.873259924,-0.869001396,-0.730493226,-0.894324019,-1.31829529,-0.721708508,-0.673277567,-1.025589831,-0.316773123,-1.120786123,-1.148199755,-0.816387786,1.901653472,-1.666736014,-0.70258025,-0.93809143,-1.093117623,-1.065347619,-1.121506803,-0.936986836,-1.001258442,-0.569354306,-1.672795742,"Lung"
